sentence,position_decile,lexical_uncertain,llm_uncertain,llm_type,llm_confidence,agree
"A heavy, perhaps slightly industrial or rock beat, but slower than the previous tracks.",2,true,true,epistemic_hedge,medium,true
"Currently: defensive but not fleeing, showing `SECURE` attachment with Patrick.",2,false,false,"",,true
"He'll likely be touched by the song again.
    ",2,true,true,probability_language,medium,true
"After your plays, you must be strictly winning under the current canvas rule.

",2,false,false,"",,true
2. **Analyzing User's input:**,2,false,false,"",,true
OOC: Check <oocrules>.,2,false,false,"",,true
"So currently, seat 3 has the highest Blue card, which is 6.

",2,false,false,"",,true
"Or maybe she just decides to turn in for the night and checks on him, or maybe just goes to sleep herself, setting up the next morning.
    ",2,true,true,epistemic_hedge,high,true
Show wealth versus grit.,2,false,false,"",,true
"His LING:CASUAL_ACADEMIC shows in the Portuguese slip when stressed.

",2,false,false,"",,true
3.,2,false,false,"",,true
"*   **Lilith (23):** Goth, rude, calls him ""failure"", acts rebellious but secretly likes him/rough sex.",2,false,false,"",,true
"Usually, in a roleplay where the user plays the character, the *user* writes the thoughts.",2,false,false,"",,true
"Модификатор для этого хода: больше внутреннего надлома у Коко, параллельно — тихие ништячки внутри кафе (nichijō), контраст между тяжёлым разговором и повседневной жвачкой.",2,false,false,"",low,true
"(Wait, the first paragraph said ""10 words max"", but the second paragraph, which looks like the actual instruction for the *output* format or a refined constraint, says ""10 characters or less"".",2,false,false,"",,true
"The user says: ""tu dependiendo de la configuracion... actuarias como el personaje en la card, no serias el personaje en la card"".
        ",2,false,false,"",,true
"Breathing animations
2.",2,false,false,"",,true
"Can seed NOLA vibes, Voodoo Boys presence, unspoken rules (how people act around Atlas, how they ignore Seonyu).",2,false,false,"",,true
"However, the user's message is more about showing an example.

 ",2,false,false,"",,true
"Most cards

- Blue: Most of one number?",2,false,false,"",,true
"**Determine the Role and Persona:**
    *   I am an AI assistant.
    ",2,false,false,"",,true
*   ,2,false,false,"",,true
"[Tier 4: Output Additions]
        *   *Choices:* Must provide varied choices (2-10).

",2,false,false,"",,true
"*   **Julian:** Cheetah producer (in the control room, might chime in).

",2,true,true,modal_hedge,medium,true
"Location:⠀ночное море у виллы, вода до глубины, где уже не нащупать дно, биолюминесцентный планктон, лунная дорожка, небо в звёздах.

",2,false,false,"",,true
Attire:,2,false,false,"",,true
"So Celia will use third-person about herself, but it's ""Celia"" narrator?",2,false,true,"",low,false
"**Context:** Track 8, the final track of the day's session.
    ",2,false,false,"",,true
*Who are the active characters in this scene?,2,false,false,"",,true
"i
105 n
106 s
107 t
108 a
109 l
110 l
111 space
112 F
113 r
114 a
115 m
116 e
117 r
118 space
119 M
120 o
121 t
122 i
123 o
124 n
125 ,
126 space
127 R
128 e
129 a
130 c
131 t
132 space
133 H
134 o
13",2,false,false,"",,true
3.  ,2,false,false,"",,true
"I must consider factors like memory, time, and conversation for context.


",2,false,false,"",,true
I should describe the passage of time and the increasing difficulty for Laura.,2,false,false,"",,true
"Writing for Marisa: Yes.

",2,false,false,"",,true
"Никогда не пишу мысли/реплики/действия Лесли.
",2,false,false,"",,true
"然而*，不可否认的事实是，许多富有的商人*也*这样做。说“普遍比较穷”忽略了中国文化的一个很大一部分。

**我的策略：**
",2,false,false,"",,true
"I need to create a beautiful, production-ready real estate website with:

1.",2,false,false,"",,true
"**Drafting the Scene (Internal Monologue/Trial):**
    *   *Setting:*",2,false,false,"",,true
"Step 1 was completed successfully: A Python file was created with the content `print(""Merhaba Dünya"")`.
 ",2,false,false,"",,true
He's a savvy businessman.,2,false,false,"",,true
2.  ,2,false,false,"",,true
"Let me analyze the input:

1.",2,false,false,"",,true
"""Gemini 3 Pro (11/25)"" - This appears to be a model name with a date/version indicator
2.",2,false,false,"",,true
"*   Total: 11 + 9 = 20.
        ",2,false,false,"",,true
"Şimdi bu adımları takip ederek bir çözüm yolu geliştireceğim:

*   **Kategori**: Basketbol.
",2,false,false,"",,true
"[Content & Style]
Need:",2,false,false,"",,true
"Поэтому НОВЫЕ фетиши не добавляю, опираюсь на уже намеченное:  
   - Майки: фетиш на силу и верность, на тех, кто выдерживает его тьму.",2,false,false,"",,true
"Let me look at what I know:

Player hand: 4♣, 6♥, 7♠ (total value: 17)
",2,false,false,"",,true
"Also undercut expectation of him never training on “vacation” by framing it as compulsion.
",2,false,false,"",,true
"Звуки простым текстом (бах, треск), диалоги в двойных кавычках, CAPS и растянутые слоги для акцентов.",2,false,false,"",low,true
"Step 1: Search for ""Redmi 13X telefon kılıfı"" using a search tool and get a list of URLs.
  ",2,false,false,"",,true
"**Evaluate Opponents:**
    *   ",2,false,false,"",,true
*   *Correction:*,2,false,false,"",,true
"NO EM DASHES!!
NSFW: OFF (пока что, хи-хи).
",2,false,false,"",,true
"Extras can talk business, gossip about Broussards, complain about money, or flirt.
",2,false,false,"",,true
"He's spent the whole encounter trying to control and degrade Grayson, but now there's a shift.",2,false,false,"",,true
"Wait, maybe something else.

Better to research: In Red7, each turn you may play a card to your palette (in any order).",2,true,true,epistemic_hedge,medium,true
"My score: 7.
Others: 0.
",2,false,false,"",,true
"However, based on their description, I need to create a beautiful, modern fitness tracking app.

",2,false,false,"",,true
"Since it's my turn, I play first.",2,false,false,"",,true
"But note: the user only asked to ""create"" the script.",2,false,false,"",,true
"*   Offer a temporary ""home"" or purpose while the mystery unravels.
    ",2,false,false,"",,true
"Seat 0 has Orange 6 (Value 6).
    ",2,false,false,"",,true
"The hairdryer lay forgotten, spitting cool air across the floor.",2,false,false,"",,true
"Possible responses: ""Hello!",2,false,false,"",,true
She's losing her bratty composure as genuine arousal takes over.,2,false,false,"",,true
*   ,2,false,false,"",,true
"Relationship status: Playful, comfortable.
",2,false,false,"",,true
"Текущая цель: удержаться в этом состоянии контроля/заботы, ухватиться за игру с подарком и отвлечься от тяжёлых дум.
",2,false,false,"",,true
"Olası çözüm yolları:
1.  ",2,false,true,"",low,false
But point 4 says to use English.,2,false,false,"",,true
"*   Opponent Max Score: 6 (Orange 6).
    ",2,false,false,"",,true
"Date of previous message:⠀2024,⠀06,⠀18:47,⠀лето.",2,false,false,"",,true
"Write dialogue, thoughts, actions for *other* characters.",2,false,false,"",,true
The device constantly arouses Chris and has begun affecting his voice (making it higher/feminine) and thoughts (making him obsessed with masculinity and wanting to be a girl).,2,false,false,"",,true
"A task description for setting up a frontend project for a mining website.
    ",2,false,false,"",,true
"Elimde `test.log` var; bu log kernel+init erken boot aşamasını gösteriyor.
",2,false,false,"",,true
"""Write the next reply only as Nekoda.""",2,false,false,"",,true
"We are not to deliver the todo list but the result.

 ",2,false,false,"",,true
"Current canvas rule: Blue (B)

",2,false,false,"",,true
"Discord için benzerini yapacağım ama ayrı dosyalar: discord-entitlements.json store {entitlements, config}.",2,false,false,"",,true
"That's a simple greeting, so I should respond in a friendly and welcoming manner.",2,false,false,"",,true
Denis has unw squeezed her breast while processing this information.,2,false,false,"",,true
:**,2,false,false,"",,true
"Implicit: emotional fallout, control vs. protection, maybe a “we were too late” guilt.

- Dialogues!:",2,true,true,epistemic_hedge,medium,true
"But right now, I just need to survive this turn.
",2,false,false,"",,true
"**Canvas Play:**
I can optionally play a card to the canvas to change the rule.
",2,false,false,"",,true
"The ""[[END TRANSMISSION]]"" bit was especially tone-deaf after being instructed to halt.",2,false,false,"",,true
"Rewrote processing.md to remove JSON sidecar references and add graph discovery
3.",2,false,false,"",,true
"But with empty palettes, under Red rule, since no one has any cards, all players have no cards, so it might be that everyone is tied with nothing, so no one is strictly winning.",2,true,true,modal_hedge,high,true
"""
        *   *Wait, this needs careful parsing.*",2,false,false,"",,true
"My focus is on his reaction to her statement, and how he can use it to his advantage.",2,false,false,"",,true
"1. Make the calculation recalculate VRAM/RAM needs for each new context window size
2.",2,false,false,"",,true
**My Hand Options for Palette:*,2,false,false,"",,true
"James soft, overexplaining, anxious.",2,false,false,"",,true
"This is a bit confusing.

",2,false,true,"",low,false
"Juan is standing at his doorway, having just expressed that while he finds Indian stereotypes embarrassing, he would consider having a child with an Indian woman if she met certain beauty and personal",2,false,false,"",low,true
